case_id,role,condition_id,coverage_fraction,geometry_condition,component_native_id,component_volume_ml,global_resolution_class,representation,geometry_claim_allowed,quota,connected_sets,mean_nearest_neighbor_mm,common_capacity,coherent_capacity,dispersed_capacity,fragmented_capacity,capacity_source,uses_neutral_bank
radiopaedia_36_86526_0,final_outer_cv,C50_COH,0.5,coherent,20,6.005749123357965,GLOBAL_GEOMETRY_RESOLVABLE,coherent,True,5,1,1.5,5,5,15,8,common_geometry_preserving_candidate_capacity,False
radiopaedia_36_86526_0,final_outer_cv,C50_COH,0.5,coherent,21,35.470930046499355,GLOBAL_GEOMETRY_RESOLVABLE,coherent,True,5,1,1.5,5,5,15,9,common_geometry_preserving_candidate_capacity,False
radiopaedia_36_86526_0,final_outer_cv,C50_COH,0.5,coherent,25,11.21521778404849,GLOBAL_GEOMETRY_RESOLVABLE,coherent,True,6,1,1.5,6,7,14,6,common_geometry_preserving_candidate_capacity,False
radiopaedia_36_86526_0,final_outer_cv,C50_COH,0.5,coherent,27,5.083297460619978,GLOBAL_GEOMETRY_RESOLVABLE,coherent,True,6,1,1.5,6,6,15,10,common_geometry_preserving_candidate_capacity,False
radiopaedia_36_86526_0,final_outer_cv,C50_COH,0.5,coherent,28,0.4570201246999759,GLOBAL_GEOMETRY_RESOLVABLE,coherent,True,5,1,1.5,5,5,15,7,common_geometry_preserving_candidate_capacity,False
radiopaedia_36_86526_0,final_outer_cv,C50_COH,0.5,coherent,29,3.821585459914522,GLOBAL_GEOMETRY_RESOLVABLE,coherent,True,5,1,1.5,5,5,15,6,common_geometry_preserving_candidate_capacity,False
radiopaedia_36_86526_0,final_outer_cv,C50_COH,0.5,coherent,30,1.606579947564946,GLOBAL_GEOMETRY_RESOLVABLE,coherent,True,5,1,1.5,5,7,14,5,common_geometry_preserving_candidate_capacity,False
radiopaedia_36_86526_0,final_outer_cv,C50_COH,0.5,coherent,32,3.560831646435396,GLOBAL_GEOMETRY_RESOLVABLE,coherent,True,5,1,1.5,5,5,14,6,common_geometry_preserving_candidate_capacity,False
radiopaedia_36_86526_0,final_outer_cv,C50_COH,0.5,coherent,33,1.0374076450244851,GLOBAL_GEOMETRY_RESOLVABLE,coherent,True,7,1,1.5,7,7,15,7,common_geometry_preserving_candidate_capacity,False
radiopaedia_36_86526_0,final_outer_cv,C50_DIS,0.5,dispersed,2,0.4121592535637819,GLOBAL_GEOMETRY_RESOLVABLE,dispersed,True,6,6,3.354101966249685,6,6,14,9,common_geometry_preserving_candidate_capacity,False
radiopaedia_36_86526_0,final_outer_cv,C50_DIS,0.5,dispersed,4,9.583403596469434,GLOBAL_GEOMETRY_RESOLVABLE,dispersed,True,6,6,16.822662624749494,6,6,15,9,common_geometry_preserving_candidate_capacity,False
radiopaedia_36_86526_0,final_outer_cv,C50_DIS,0.5,dispersed,5,27.03428246844888,GLOBAL_GEOMETRY_RESOLVABLE,dispersed,True,7,7,23.171228886387418,7,7,15,7,common_geometry_preserving_candidate_capacity,False
radiopaedia_36_86526_0,final_outer_cv,C50_DIS,0.5,dispersed,7,0.4486087113619396,GLOBAL_GEOMETRY_RESOLVABLE,dispersed,True,7,7,3.3946326970636673,7,7,14,8,common_geometry_preserving_candidate_capacity,False
radiopaedia_36_86526_0,final_outer_cv,C50_DIS,0.5,dispersed,9,0.619640782568679,GLOBAL_GEOMETRY_RESOLVABLE,dispersed,True,5,5,4.904757077186048,5,5,14,7,common_geometry_preserving_candidate_capacity,False
radiopaedia_36_86526_0,final_outer_cv,C50_DIS,0.5,dispersed,16,0.6813244803809457,GLOBAL_GEOMETRY_RESOLVABLE,dispersed,True,5,5,5.978431678487968,5,5,15,8,common_geometry_preserving_candidate_capacity,False
radiopaedia_36_86526_0,final_outer_cv,C50_DIS,0.5,dispersed,17,0.7065587203950549,GLOBAL_GEOMETRY_RESOLVABLE,dispersed,True,6,6,5.382005993226332,6,6,14,9,common_geometry_preserving_candidate_capacity,False
radiopaedia_36_86526_0,final_outer_cv,C50_DIS,0.5,dispersed,19,0.1654244623147152,GLOBAL_RESOLUTION_LIMITED,neutral_physical_bank_prefix,False,19,1,1.5,19,19,19,19,physical_neutral_bank,True
radiopaedia_36_86526_0,final_outer_cv,C50_DIS,0.5,dispersed,20,6.005749123357965,GLOBAL_GEOMETRY_RESOLVABLE,dispersed,True,5,5,19.118447678034254,5,5,15,8,common_geometry_preserving_candidate_capacity,False
radiopaedia_36_86526_0,final_outer_cv,C50_DIS,0.5,dispersed,21,35.470930046499355,GLOBAL_GEOMETRY_RESOLVABLE,dispersed,True,5,5,26.520942924959247,5,5,15,9,common_geometry_preserving_candidate_capacity,False
radiopaedia_36_86526_0,final_outer_cv,C50_DIS,0.5,dispersed,25,11.21521778404849,GLOBAL_GEOMETRY_RESOLVABLE,dispersed,True,6,6,18.962059646054243,6,7,14,6,common_geometry_preserving_candidate_capacity,False
radiopaedia_36_86526_0,final_outer_cv,C50_DIS,0.5,dispersed,27,5.083297460619978,GLOBAL_GEOMETRY_RESOLVABLE,dispersed,True,6,6,14.290304302476224,6,6,15,10,common_geometry_preserving_candidate_capacity,False
radiopaedia_36_86526_0,final_outer_cv,C50_DIS,0.5,dispersed,28,0.4570201246999759,GLOBAL_GEOMETRY_RESOLVABLE,dispersed,True,5,5,4.578721657486911,5,5,15,7,common_geometry_preserving_candidate_capacity,False
radiopaedia_36_86526_0,final_outer_cv,C50_DIS,0.5,dispersed,29,3.821585459914522,GLOBAL_GEOMETRY_RESOLVABLE,dispersed,True,5,5,13.901229483923377,5,5,15,6,common_geometry_preserving_candidate_capacity,False
radiopaedia_36_86526_0,final_outer_cv,C50_DIS,0.5,dispersed,30,1.606579947564946,GLOBAL_GEOMETRY_RESOLVABLE,dispersed,True,5,5,8.780732051715313,5,7,14,5,common_geometry_preserving_candidate_capacity,False
radiopaedia_36_86526_0,final_outer_cv,C50_DIS,0.5,dispersed,32,3.560831646435396,GLOBAL_GEOMETRY_RESOLVABLE,dispersed,True,5,5,14.64557946674977,5,5,14,6,common_geometry_preserving_candidate_capacity,False
radiopaedia_36_86526_0,final_outer_cv,C50_DIS,0.5,dispersed,33,1.0374076450244851,GLOBAL_GEOMETRY_RESOLVABLE,dispersed,True,7,7,5.779340420030731,7,7,15,7,common_geometry_preserving_candidate_capacity,False
radiopaedia_36_86526_0,final_outer_cv,C50_FRG,0.5,fragmented,2,0.4121592535637819,GLOBAL_GEOMETRY_RESOLVABLE,fragmented,True,6,3,1.5,6,6,14,9,common_geometry_preserving_candidate_capacity,False
radiopaedia_36_86526_0,final_outer_cv,C50_FRG,0.5,fragmented,4,9.583403596469434,GLOBAL_GEOMETRY_RESOLVABLE,fragmented,True,6,3,1.5,6,6,15,9,common_geometry_preserving_candidate_capacity,False
radiopaedia_36_86526_0,final_outer_cv,C50_FRG,0.5,fragmented,5,27.03428246844888,GLOBAL_GEOMETRY_RESOLVABLE,fragmented,True,7,3,1.5,7,7,15,7,common_geometry_preserving_candidate_capacity,False
radiopaedia_36_86526_0,final_outer_cv,C50_FRG,0.5,fragmented,7,0.4486087113619396,GLOBAL_GEOMETRY_RESOLVABLE,fragmented,True,7,2,1.5,7,7,14,8,common_geometry_preserving_candidate_capacity,False
radiopaedia_36_86526_0,final_outer_cv,C50_FRG,0.5,fragmented,9,0.619640782568679,GLOBAL_GEOMETRY_RESOLVABLE,fragmented,True,5,3,2.1486832980505137,5,5,14,7,common_geometry_preserving_candidate_capacity,False
radiopaedia_36_86526_0,final_outer_cv,C50_FRG,0.5,fragmented,16,0.6813244803809457,GLOBAL_GEOMETRY_RESOLVABLE,fragmented,True,5,3,2.574772708486752,5,5,15,8,common_geometry_preserving_candidate_capacity,False
radiopaedia_36_86526_0,final_outer_cv,C50_FRG,0.5,fragmented,17,0.7065587203950549,GLOBAL_GEOMETRY_RESOLVABLE,fragmented,True,6,3,1.5,6,6,14,9,common_geometry_preserving_candidate_capacity,False
radiopaedia_36_86526_0,final_outer_cv,C50_FRG,0.5,fragmented,19,0.1654244623147152,GLOBAL_RESOLUTION_LIMITED,neutral_physical_bank_prefix,False,19,1,1.5,19,19,19,19,physical_neutral_bank,True
radiopaedia_36_86526_0,final_outer_cv,C50_FRG,0.5,fragmented,20,6.005749123357965,GLOBAL_GEOMETRY_RESOLVABLE,fragmented,True,5,3,8.26116137756389,5,5,15,8,common_geometry_preserving_candidate_capacity,False
radiopaedia_36_86526_0,final_outer_cv,C50_FRG,0.5,fragmented,21,35.470930046499355,GLOBAL_GEOMETRY_RESOLVABLE,fragmented,True,5,3,6.473518749374084,5,5,15,9,common_geometry_preserving_candidate_capacity,False
radiopaedia_36_86526_0,final_outer_cv,C50_FRG,0.5,fragmented,25,11.21521778404849,GLOBAL_GEOMETRY_RESOLVABLE,fragmented,True,6,3,6.349019513592785,6,7,14,6,common_geometry_preserving_candidate_capacity,False
radiopaedia_36_86526_0,final_outer_cv,C50_FRG,0.5,fragmented,27,5.083297460619978,GLOBAL_GEOMETRY_RESOLVABLE,fragmented,True,6,3,1.5,6,6,15,10,common_geometry_preserving_candidate_capacity,False
radiopaedia_36_86526_0,final_outer_cv,C50_FRG,0.5,fragmented,28,0.4570201246999759,GLOBAL_GEOMETRY_RESOLVABLE,fragmented,True,5,3,1.8,5,5,15,7,common_geometry_preserving_candidate_capacity,False
radiopaedia_36_86526_0,final_outer_cv,C50_FRG,0.5,fragmented,29,3.821585459914522,GLOBAL_GEOMETRY_RESOLVABLE,fragmented,True,5,3,4.093095228297886,5,5,15,6,common_geometry_preserving_candidate_capacity,False
radiopaedia_36_86526_0,final_outer_cv,C50_FRG,0.5,fragmented,30,1.606579947564946,GLOBAL_GEOMETRY_RESOLVABLE,fragmented,True,5,3,3.144222209522358,5,7,14,5,common_geometry_preserving_candidate_capacity,False
radiopaedia_36_86526_0,final_outer_cv,C50_FRG,0.5,fragmented,32,3.560831646435396,GLOBAL_GEOMETRY_RESOLVABLE,fragmented,True,5,3,3.8324893162176368,5,5,14,6,common_geometry_preserving_candidate_capacity,False
radiopaedia_36_86526_0,final_outer_cv,C50_FRG,0.5,fragmented,33,1.0374076450244851,GLOBAL_GEOMETRY_RESOLVABLE,fragmented,True,7,3,2.3783613243413106,7,7,15,7,common_geometry_preserving_candidate_capacity,False
radiopaedia_40_86625_0,final_outer_cv,C100_COH,1.0,coherent,1,1372.0622668886365,GLOBAL_GEOMETRY_RESOLVABLE,coherent,True,4,1,1.5,4,5,7,4,common_geometry_preserving_candidate_capacity,False
radiopaedia_40_86625_0,final_outer_cv,C100_COH,1.0,coherent,2,0.822449304163556,GLOBAL_GEOMETRY_RESOLVABLE,coherent,True,2,1,1.5,2,2,7,3,common_geometry_preserving_candidate_capacity,False
radiopaedia_40_86625_0,final_outer_cv,C100_COH,1.0,coherent,3,0.5009463943541659,GLOBAL_GEOMETRY_RESOLVABLE,coherent,True,4,1,1.5,4,4,7,4,common_geometry_preserving_candidate_capacity,False
radiopaedia_40_86625_0,final_outer_cv,C100_COH,1.0,coherent,4,0.2112199349329132,GLOBAL_GEOMETRY_RESOLVABLE,coherent,True,3,1,1.5,3,3,7,4,common_geometry_preserving_candidate_capacity,False
radiopaedia_40_86625_0,final_outer_cv,C100_COH,1.0,coherent,5,0.2766420386731961,GLOBAL_GEOMETRY_RESOLVABLE,coherent,True,2,1,1.5,2,2,6,5,common_geometry_preserving_candidate_capacity,False
radiopaedia_40_86625_0,final_outer_cv,C100_COH,1.0,coherent,6,0.1327134104445738,GLOBAL_RESOLUTION_LIMITED,neutral_physical_bank_prefix,False,8,1,1.5,18,18,18,18,physical_neutral_bank,True
radiopaedia_40_86625_0,final_outer_cv,C100_COH,1.0,coherent,7,0.4972079884261497,GLOBAL_GEOMETRY_RESOLVABLE,coherent,True,4,1,1.5,4,4,7,5,common_geometry_preserving_candidate_capacity,False
radiopaedia_40_86625_0,final_outer_cv,C100_COH,1.0,coherent,8,0.2448655882850587,GLOBAL_GEOMETRY_RESOLVABLE,coherent,True,4,1,1.5,4,4,7,4,common_geometry_preserving_candidate_capacity,False
radiopaedia_40_86625_0,final_outer_cv,C100_COH,1.0,coherent,9,0.1214981926605253,GLOBAL_RESOLUTION_LIMITED,neutral_physical_bank_prefix,False,8,1,1.5,20,20,20,20,physical_neutral_bank,True
radiopaedia_40_86625_0,final_outer_cv,C100_COH,1.0,coherent,10,3.379518958926612,GLOBAL_GEOMETRY_RESOLVABLE,coherent,True,3,1,1.5,3,4,7,3,common_geometry_preserving_candidate_capacity,False
radiopaedia_40_86625_0,final_outer_cv,C100_COH,1.0,coherent,11,1489.020165549586,GLOBAL_GEOMETRY_RESOLVABLE,coherent,True,3,1,1.5,3,3,7,7,common_geometry_preserving_candidate_capacity,False
radiopaedia_40_86625_0,final_outer_cv,C100_COH,1.0,coherent,12,9.321715181508305,GLOBAL_GEOMETRY_RESOLVABLE,coherent,True,4,1,1.875,4,4,7,6,common_geometry_preserving_candidate_capacity,False
radiopaedia_40_86625_0,final_outer_cv,C100_DIS,1.0,dispersed,1,1372.0622668886365,GLOBAL_GEOMETRY_RESOLVABLE,dispersed,True,4,4,142.7588133870629,4,5,7,4,common_geometry_preserving_candidate_capacity,False
radiopaedia_40_86625_0,final_outer_cv,C100_DIS,1.0,dispersed,2,0.822449304163556,GLOBAL_GEOMETRY_RESOLVABLE,dispersed,True,2,2,15.443445211480501,2,2,7,3,common_geometry_preserving_candidate_capacity,False
radiopaedia_40_86625_0,final_outer_cv,C100_DIS,1.0,dispersed,3,0.5009463943541659,GLOBAL_GEOMETRY_RESOLVABLE,dispersed,True,4,4,6.947567851858125,4,4,7,4,common_geometry_preserving_candidate_capacity,False
radiopaedia_40_86625_0,final_outer_cv,C100_DIS,1.0,dispersed,4,0.2112199349329132,GLOBAL_GEOMETRY_RESOLVABLE,dispersed,True,3,3,5.32842712474619,3,3,7,4,common_geometry_preserving_candidate_capacity,False
radiopaedia_40_86625_0,final_outer_cv,C100_DIS,1.0,dispersed,5,0.2766420386731961,GLOBAL_GEOMETRY_RESOLVABLE,dispersed,True,2,2,7.648529270389178,2,2,6,5,common_geometry_preserving_candidate_capacity,False
radiopaedia_40_86625_0,final_outer_cv,C100_DIS,1.0,dispersed,6,0.1327134104445738,GLOBAL_RESOLUTION_LIMITED,neutral_physical_bank_prefix,False,8,1,1.5,18,18,18,18,physical_neutral_bank,True
radiopaedia_40_86625_0,final_outer_cv,C100_DIS,1.0,dispersed,7,0.4972079884261497,GLOBAL_GEOMETRY_RESOLVABLE,dispersed,True,4,4,6.36037046000782,4,4,7,5,common_geometry_preserving_candidate_capacity,False
radiopaedia_40_86625_0,final_outer_cv,C100_DIS,1.0,dispersed,8,0.2448655882850587,GLOBAL_GEOMETRY_RESOLVABLE,dispersed,True,4,4,3.7983713266844847,4,4,7,4,common_geometry_preserving_candidate_capacity,False
radiopaedia_40_86625_0,final_outer_cv,C100_DIS,1.0,dispersed,9,0.1214981926605253,GLOBAL_RESOLUTION_LIMITED,neutral_physical_bank_prefix,False,8,1,1.5,20,20,20,20,physical_neutral_bank,True
radiopaedia_40_86625_0,final_outer_cv,C100_DIS,1.0,dispersed,10,3.379518958926612,GLOBAL_GEOMETRY_RESOLVABLE,dispersed,True,3,3,18.933367639270557,3,4,7,3,common_geometry_preserving_candidate_capacity,False
radiopaedia_40_86625_0,final_outer_cv,C100_DIS,1.0,dispersed,11,1489.020165549586,GLOBAL_GEOMETRY_RESOLVABLE,dispersed,True,3,3,169.93133569708155,3,3,7,7,common_geometry_preserving_candidate_capacity,False
radiopaedia_40_86625_0,final_outer_cv,C100_DIS,1.0,dispersed,12,9.321715181508305,GLOBAL_GEOMETRY_RESOLVABLE,dispersed,True,4,4,25.128558806751975,4,4,7,6,common_geometry_preserving_candidate_capacity,False
radiopaedia_40_86625_0,final_outer_cv,C100_FRG,1.0,fragmented,1,1372.0622668886365,GLOBAL_GEOMETRY_RESOLVABLE,fragmented,True,4,3,76.84510428315676,4,5,7,4,common_geometry_preserving_candidate_capacity,False
radiopaedia_40_86625_0,final_outer_cv,C100_FRG,1.0,fragmented,2,0.822449304163556,GLOBAL_GEOMETRY_RESOLVABLE,fragmented,True,2,2,8.48528137423857,2,2,7,3,common_geometry_preserving_candidate_capacity,False
radiopaedia_40_86625_0,final_outer_cv,C100_FRG,1.0,fragmented,3,0.5009463943541659,GLOBAL_GEOMETRY_RESOLVABLE,fragmented,True,4,3,4.162132317597294,4,4,7,4,common_geometry_preserving_candidate_capacity,False
radiopaedia_40_86625_0,final_outer_cv,C100_FRG,1.0,fragmented,4,0.2112199349329132,GLOBAL_GEOMETRY_RESOLVABLE,fragmented,True,3,2,2.8027756377319952,3,3,7,4,common_geometry_preserving_candidate_capacity,False
radiopaedia_40_86625_0,final_outer_cv,C100_FRG,1.0,fragmented,5,0.2766420386731961,GLOBAL_GEOMETRY_RESOLVABLE,fragmented,True,2,2,6.18465843842649,2,2,6,5,common_geometry_preserving_candidate_capacity,False
radiopaedia_40_86625_0,final_outer_cv,C100_FRG,1.0,fragmented,6,0.1327134104445738,GLOBAL_RESOLUTION_LIMITED,neutral_physical_bank_prefix,False,8,1,1.5,18,18,18,18,physical_neutral_bank,True
radiopaedia_40_86625_0,final_outer_cv,C100_FRG,1.0,fragmented,7,0.4972079884261497,GLOBAL_GEOMETRY_RESOLVABLE,fragmented,True,4,3,4.104101966249685,4,4,7,5,common_geometry_preserving_candidate_capacity,False
radiopaedia_40_86625_0,final_outer_cv,C100_FRG,1.0,fragmented,8,0.2448655882850587,GLOBAL_GEOMETRY_RESOLVABLE,fragmented,True,4,3,2.4270509831248424,4,4,7,4,common_geometry_preserving_candidate_capacity,False
radiopaedia_40_86625_0,final_outer_cv,C100_FRG,1.0,fragmented,9,0.1214981926605253,GLOBAL_RESOLUTION_LIMITED,neutral_physical_bank_prefix,False,8,1,1.5,20,20,20,20,physical_neutral_bank,True
radiopaedia_40_86625_0,final_outer_cv,C100_FRG,1.0,fragmented,10,3.379518958926612,GLOBAL_GEOMETRY_RESOLVABLE,fragmented,True,3,3,18.933367639270557,3,4,7,3,common_geometry_preserving_candidate_capacity,False
radiopaedia_40_86625_0,final_outer_cv,C100_FRG,1.0,fragmented,11,1489.020165549586,GLOBAL_GEOMETRY_RESOLVABLE,fragmented,True,3,3,152.14721411795202,3,3,7,7,common_geometry_preserving_candidate_capacity,False
radiopaedia_40_86625_0,final_outer_cv,C100_FRG,1.0,fragmented,12,9.321715181508305,GLOBAL_GEOMETRY_RESOLVABLE,fragmented,True,4,3,15.200408025496861,4,4,7,6,common_geometry_preserving_candidate_capacity,False
radiopaedia_40_86625_0,final_outer_cv,C50_COH,0.5,coherent,1,1372.0622668886365,GLOBAL_GEOMETRY_RESOLVABLE,coherent,True,6,1,1.5,6,6,14,6,common_geometry_preserving_candidate_capacity,False
radiopaedia_40_86625_0,final_outer_cv,C50_COH,0.5,coherent,3,0.5009463943541659,GLOBAL_GEOMETRY_RESOLVABLE,coherent,True,6,1,1.5,6,6,14,7,common_geometry_preserving_candidate_capacity,False
radiopaedia_40_86625_0,final_outer_cv,C50_COH,0.5,coherent,4,0.2112199349329132,GLOBAL_GEOMETRY_RESOLVABLE,coherent,True,7,1,1.5,7,7,11,8,common_geometry_preserving_candidate_capacity,False
radiopaedia_40_86625_0,final_outer_cv,C50_COH,0.5,coherent,6,0.1327134104445738,GLOBAL_RESOLUTION_LIMITED,neutral_physical_bank_prefix,False,18,1,1.5,18,18,18,18,physical_neutral_bank,True
radiopaedia_40_86625_0,final_outer_cv,C50_COH,0.5,coherent,7,0.4972079884261497,GLOBAL_GEOMETRY_RESOLVABLE,coherent,True,6,1,1.5,6,6,14,10,common_geometry_preserving_candidate_capacity,False
radiopaedia_40_86625_0,final_outer_cv,C50_COH,0.5,coherent,8,0.2448655882850587,GLOBAL_GEOMETRY_RESOLVABLE,coherent,True,6,1,1.5,6,6,9,8,common_geometry_preserving_candidate_capacity,False
radiopaedia_40_86625_0,final_outer_cv,C50_DIS,0.5,dispersed,1,1372.0622668886365,GLOBAL_GEOMETRY_RESOLVABLE,dispersed,True,6,6,104.2350800783841,6,6,14,6,common_geometry_preserving_candidate_capacity,False
radiopaedia_40_86625_0,final_outer_cv,C50_DIS,0.5,dispersed,3,0.5009463943541659,GLOBAL_GEOMETRY_RESOLVABLE,dispersed,True,6,6,4.440850954914979,6,6,14,7,common_geometry_preserving_candidate_capacity,False
radiopaedia_40_86625_0,final_outer_cv,C50_DIS,0.5,dispersed,4,0.2112199349329132,GLOBAL_GEOMETRY_RESOLVABLE,dispersed,True,7,2,2.297432003943934,7,7,11,8,common_geometry_preserving_candidate_capacity,False
radiopaedia_40_86625_0,final_outer_cv,C50_DIS,0.5,dispersed,6,0.1327134104445738,GLOBAL_RESOLUTION_LIMITED,neutral_physical_bank_prefix,False,18,1,1.5,18,18,18,18,physical_neutral_bank,True
radiopaedia_40_86625_0,final_outer_cv,C50_DIS,0.5,dispersed,7,0.4972079884261497,GLOBAL_GEOMETRY_RESOLVABLE,dispersed,True,6,6,4.489742233876179,6,6,14,10,common_geometry_preserving_candidate_capacity,False
radiopaedia_40_86625_0,final_outer_cv,C50_DIS,0.5,dispersed,8,0.2448655882850587,GLOBAL_GEOMETRY_RESOLVABLE,dispersed,True,6,3,2.53224755112299,6,6,9,8,common_geometry_preserving_candidate_capacity,False
radiopaedia_40_86625_0,final_outer_cv,C50_FRG,0.5,fragmented,1,1372.0622668886365,GLOBAL_GEOMETRY_RESOLVABLE,fragmented,True,6,3,26.385880728552163,6,6,14,6,common_geometry_preserving_candidate_capacity,False
radiopaedia_40_86625_0,final_outer_cv,C50_FRG,0.5,fragmented,3,0.5009463943541659,GLOBAL_GEOMETRY_RESOLVABLE,fragmented,True,6,3,1.5,6,6,14,7,common_geometry_preserving_candidate_capacity,False
radiopaedia_40_86625_0,final_outer_cv,C50_FRG,0.5,fragmented,4,0.2112199349329132,GLOBAL_GEOMETRY_RESOLVABLE,fragmented,True,7,2,1.5,7,7,11,8,common_geometry_preserving_candidate_capacity,False
radiopaedia_40_86625_0,final_outer_cv,C50_FRG,0.5,fragmented,6,0.1327134104445738,GLOBAL_RESOLUTION_LIMITED,neutral_physical_bank_prefix,False,18,1,1.5,18,18,18,18,physical_neutral_bank,True
radiopaedia_40_86625_0,final_outer_cv,C50_FRG,0.5,fragmented,7,0.4972079884261497,GLOBAL_GEOMETRY_RESOLVABLE,fragmented,True,6,3,1.5,6,6,14,10,common_geometry_preserving_candidate_capacity,False
radiopaedia_40_86625_0,final_outer_cv,C50_FRG,0.5,fragmented,8,0.2448655882850587,GLOBAL_GEOMETRY_RESOLVABLE,fragmented,True,6,2,1.8090169943749475,6,6,9,8,common_geometry_preserving_candidate_capacity,False
radiopaedia_4_85506_1,final_outer_cv,C100_COH,1.0,coherent,1,464.8847961710399,GLOBAL_GEOMETRY_RESOLVABLE,coherent,True,4,1,1.5,4,4,10,7,common_geometry_preserving_candidate_capacity,False
radiopaedia_4_85506_1,final_outer_cv,C100_COH,1.0,coherent,2,0.4289820802398547,GLOBAL_GEOMETRY_RESOLVABLE,coherent,True,6,1,1.6035533905932737,6,7,10,6,common_geometry_preserving_candidate_capacity,False
radiopaedia_4_85506_1,final_outer_cv,C100_COH,1.0,coherent,3,4.564593638107735,GLOBAL_GEOMETRY_RESOLVABLE,coherent,True,6,1,1.5,6,6,10,8,common_geometry_preserving_candidate_capacity,False
radiopaedia_4_85506_1,final_outer_cv,C100_COH,1.0,coherent,4,0.986939164996267,GLOBAL_GEOMETRY_RESOLVABLE,coherent,True,4,1,1.5,4,4,10,6,common_geometry_preserving_candidate_capacity,False
radiopaedia_4_85506_1,final_outer_cv,C100_COH,1.0,coherent,5,1.171990258433067,GLOBAL_GEOMETRY_RESOLVABLE,coherent,True,5,1,1.5,5,5,10,6,common_geometry_preserving_candidate_capacity,False
radiopaedia_4_85506_1,final_outer_cv,C100_COH,1.0,coherent,6,1.9458402855324128,GLOBAL_GEOMETRY_RESOLVABLE,coherent,True,5,1,1.5,5,5,9,7,common_geometry_preserving_candidate_capacity,False
radiopaedia_4_85506_1,final_outer_cv,C100_COH,1.0,coherent,7,1.2336739562453338,GLOBAL_GEOMETRY_RESOLVABLE,coherent,True,5,1,1.5,5,5,10,6,common_geometry_preserving_candidate_capacity,False
radiopaedia_4_85506_1,final_outer_cv,C100_COH,1.0,coherent,8,0.2775766401552001,GLOBAL_GEOMETRY_RESOLVABLE,coherent,True,3,1,1.5,3,3,6,5,common_geometry_preserving_candidate_capacity,False
radiopaedia_4_85506_1,final_outer_cv,C100_COH,1.0,coherent,9,1.3626489607618917,GLOBAL_GEOMETRY_RESOLVABLE,coherent,True,4,1,1.5,4,4,10,5,common_geometry_preserving_candidate_capacity,False
radiopaedia_4_85506_1,final_outer_cv,C100_COH,1.0,coherent,10,0.8243185071275639,GLOBAL_GEOMETRY_RESOLVABLE,coherent,True,4,1,1.5,4,4,10,6,common_geometry_preserving_candidate_capacity,False
radiopaedia_4_85506_1,final_outer_cv,C100_COH,1.0,coherent,11,2.001916374452655,GLOBAL_GEOMETRY_RESOLVABLE,coherent,True,4,1,1.5,4,5,10,4,common_geometry_preserving_candidate_capacity,False
radiopaedia_4_85506_1,final_outer_cv,C100_COH,1.0,coherent,12,0.5747799114324851,GLOBAL_GEOMETRY_RESOLVABLE,coherent,True,4,1,1.5,4,4,10,9,common_geometry_preserving_candidate_capacity,False
radiopaedia_4_85506_1,final_outer_cv,C100_COH,1.0,coherent,13,6.816048608255469,GLOBAL_GEOMETRY_RESOLVABLE,coherent,True,5,1,1.5,5,5,10,5,common_geometry_preserving_candidate_capacity,False
radiopaedia_4_85506_1,final_outer_cv,C100_COH,1.0,coherent,14,0.5411342580803395,GLOBAL_GEOMETRY_RESOLVABLE,coherent,True,5,1,1.5,5,5,9,6,common_geometry_preserving_candidate_capacity,False
radiopaedia_4_85506_1,final_outer_cv,C100_COH,1.0,coherent,15,20.45936104255045,GLOBAL_GEOMETRY_RESOLVABLE,coherent,True,5,1,1.5,5,5,9,6,common_geometry_preserving_candidate_capacity,False
radiopaedia_4_85506_1,final_outer_cv,C100_COH,1.0,coherent,16,6.9618464394481,GLOBAL_GEOMETRY_RESOLVABLE,coherent,True,4,1,1.5,4,4,10,5,common_geometry_preserving_candidate_capacity,False
radiopaedia_4_85506_1,final_outer_cv,C100_COH,1.0,coherent,17,0.2411271823570425,GLOBAL_RESOLUTION_LIMITED,neutral_physical_bank_prefix,False,17,1,1.5,23,23,23,23,physical_neutral_bank,True
radiopaedia_4_85506_1,final_outer_cv,C100_COH,1.0,coherent,18,604.6067831291621,GLOBAL_GEOMETRY_RESOLVABLE,coherent,True,5,1,1.5,5,5,10,7,common_geometry_preserving_candidate_capacity,False
radiopaedia_4_85506_1,final_outer_cv,C100_COH,1.0,coherent,19,0.6364636092447518,GLOBAL_GEOMETRY_RESOLVABLE,coherent,True,4,1,1.5,4,4,10,4,common_geometry_preserving_candidate_capacity,False
radiopaedia_4_85506_1,final_outer_cv,C100_COH,1.0,coherent,20,0.8383375293576245,GLOBAL_GEOMETRY_RESOLVABLE,coherent,True,4,1,1.5,4,4,10,4,common_geometry_preserving_candidate_capacity,False
radiopaedia_4_85506_1,final_outer_cv,C100_COH,1.0,coherent,21,0.7878690493294064,GLOBAL_GEOMETRY_RESOLVABLE,coherent,True,5,1,1.5,5,5,10,5,common_geometry_preserving_candidate_capacity,False
radiopaedia_4_85506_1,final_outer_cv,C100_COH,1.0,coherent,22,8.055330173392827,GLOBAL_GEOMETRY_RESOLVABLE,coherent,True,6,1,1.5,6,6,10,8,common_geometry_preserving_candidate_capacity,False
